date,published_at,patch_title,champion,patch_url,patch_summary,base_stats_changes,passive_changes,q_changes,w_changes,e_changes,r_changes,other_changes,champion_update
2025-03-18,2025-03-18 18:00:00+00:00,Patch 25.06 Notes,Darius,https://www.leagueoflegends.com/en-us/news/game-updates/patch-25-06-notes,"{'type': 'html', 'body': 'PATCH 25.06 DETECTED! PLEASE READ FOR MORE DETAILS!'}",,,,,,,"Passive damage to monsters decreased.
Passive - Hemorrhage
Monster Damage Modifier : 300% ⇒ 200%","Passive damage to monsters decreased.
Passive - Hemorrhage
Monster Damage Modifier : 300% ⇒ 200%"
2025-03-18,2025-03-18 18:00:00+00:00,Patch 25.06 Notes,Draven,https://www.leagueoflegends.com/en-us/news/game-updates/patch-25-06-notes,"{'type': 'html', 'body': 'PATCH 25.06 DETECTED! PLEASE READ FOR MORE DETAILS!'}",,,,,,,"Passive bonus adoration stacks removed.
Passive - League of Draven
Draven no longer gains 2 Bonus Adoration stacks for every 6 kills","Passive bonus adoration stacks removed.
Passive - League of Draven
Draven no longer gains 2 Bonus Adoration stacks for every 6 kills"
2025-03-18,2025-03-18 18:00:00+00:00,Patch 25.06 Notes,Ezreal,https://www.leagueoflegends.com/en-us/news/game-updates/patch-25-06-notes,"{'type': 'html', 'body': 'PATCH 25.06 DETECTED! PLEASE READ FOR MORE DETAILS!'}","[Base Stats]
Armor Growth : 4.7 ⇒ 4.2",,,,,,Armor growth decreased.,"Armor growth decreased.
Base Stats
Armor Growth : 4.7 ⇒ 4.2"
2025-03-18,2025-03-18 18:00:00+00:00,Patch 25.06 Notes,Fiora,https://www.leagueoflegends.com/en-us/news/game-updates/patch-25-06-notes,"{'type': 'html', 'body': 'PATCH 25.06 DETECTED! PLEASE READ FOR MORE DETAILS!'}",,,"[Q - Lunge]
Mana Cost : 20/25/30/35/40 ⇒ 20 at all ranks",,,,Q mana cost decreased.,"Q mana cost decreased.
Q - Lunge
Mana Cost : 20/25/30/35/40 ⇒ 20 at all ranks"
2025-03-18,2025-03-18 18:00:00+00:00,Patch 25.06 Notes,Garen,https://www.leagueoflegends.com/en-us/news/game-updates/patch-25-06-notes,"{'type': 'html', 'body': 'PATCH 25.06 DETECTED! PLEASE READ FOR MORE DETAILS!'}",,,,,"[E - Judgement]
Damage on Critical Strikes : 175% ⇒ 150%",,E damage on critical strikes decreased.,"E damage on critical strikes decreased.
E - Judgement
Damage on Critical Strikes : 175% ⇒ 150%"
2025-03-18,2025-03-18 18:00:00+00:00,Patch 25.06 Notes,Gwen,https://www.leagueoflegends.com/en-us/news/game-updates/patch-25-06-notes,"{'type': 'html', 'body': 'PATCH 25.06 DETECTED! PLEASE READ FOR MORE DETAILS!'}","[Base Stats]
Health Growth : 115 ⇒ 110
Base Health : 620 ⇒ 650
P - Thousand Cuts
Damage : 1% (+ 0.6% per 100 AP) of target's HP ⇒ 1% (+ 0.55% per 100 AP) of target's HP
Damage to Monsters Modifier : 10 (+15% AP) ⇒ 5 (+15% AP)",,"[Q - Snip Snip!]
Final Snip Damage : 60 / 85 / 110 / 135 / 160 (+ 35% AP) ⇒ 70 / 95 / 120 / 145 / 170 (+ 35% AP)
Maximum Damage : 110 / 160 / 210 / 260 / 310 (+ 60% AP) ⇒ 120 / 170 / 220 / 270 / 320 (+ 60% AP)","[W - Hallowed Mist]
Bonus Resistances : 22 / 24 / 26 / 28 / 30 (+ 7% AP) ⇒ 25 (+ 5% AP)","[E - Skip 'N Slash]
Cooldown : 13 / 12.5 / 12 / 11.5 / 11 ⇒ 12 / 11 / 10 / 9 / 8 seconds
Cooldown Refund : 25 / 35 / 45 / 55 / 65% ⇒ 50% at all ranks
On-Hit Damage : 15 (+ 20% AP) ⇒ 12 / 14 / 16 / 18 / 20 (+ 25% AP)","[R - Needlework]
Damage per Needle : 35 / 65 / 95 (+ 10% AP) ⇒ 30 / 60 / 90 (+ 8% AP)
Initial Slow : 40 / 50 / 60% ⇒ 60% at all ranks
Reduced Slow : 15 / 20 / 25% ⇒ 25% at all ranks",All abilities adjusted.,"All abilities adjusted.
Base Stats
Health Growth : 115 ⇒ 110
Base Health : 620 ⇒ 650
P - Thousand Cuts
Damage : 1% (+ 0.6% per 100 AP) of target's HP ⇒ 1% (+ 0.55% per 100 AP) of target's HP
Damage to Monsters Modifier : 10 (+15% AP) ⇒ 5 (+15% AP)
Q - Snip Snip!
Final Snip Damage : 60 / 85 / 110 / 135 / 160 (+ 35% AP) ⇒ 70 / 95 / 120 / 145 / 170 (+ 35% AP)
Maximum Damage : 110 / 160 / 210 / 260 / 310 (+ 60% AP) ⇒ 120 / 170 / 220 / 270 / 320 (+ 60% AP)
W - Hallowed Mist
Bonus Resistances : 22 / 24 / 26 / 28 / 30 (+ 7% AP) ⇒ 25 (+ 5% AP)
E - Skip 'N Slash
Cooldown : 13 / 12.5 / 12 / 11.5 / 11 ⇒ 12 / 11 / 10 / 9 / 8 seconds
Cooldown Refund : 25 / 35 / 45 / 55 / 65% ⇒ 50% at all ranks
On-Hit Damage : 15 (+ 20% AP) ⇒ 12 / 14 / 16 / 18 / 20 (+ 25% AP)
R - Needlework
Damage per Needle : 35 / 65 / 95 (+ 10% AP) ⇒ 30 / 60 / 90 (+ 8% AP)
Initial Slow : 40 / 50 / 60% ⇒ 60% at all ranks
Reduced Slow : 15 / 20 / 25% ⇒ 25% at all ranks"
2025-03-18,2025-03-18 18:00:00+00:00,Patch 25.06 Notes,Jarvan IV,https://www.leagueoflegends.com/en-us/news/game-updates/patch-25-06-notes,"{'type': 'html', 'body': 'PATCH 25.06 DETECTED! PLEASE READ FOR MORE DETAILS!'}",,,"[Q - Dragon Strike]
Damage : 80 / 120 / 160 / 200 / 240 (+ 140% bonus AD) ⇒ 90 / 130 / 170 / 210 / 250 (+ 145% bonus AD)",,,,Q damage increased.,"Q damage increased.
Q - Dragon Strike
Damage : 80 / 120 / 160 / 200 / 240 (+ 140% bonus AD) ⇒ 90 / 130 / 170 / 210 / 250 (+ 145% bonus AD)"
2025-03-18,2025-03-18 18:00:00+00:00,Patch 25.06 Notes,Jhin,https://www.leagueoflegends.com/en-us/news/game-updates/patch-25-06-notes,"{'type': 'html', 'body': 'PATCH 25.06 DETECTED! PLEASE READ FOR MORE DETAILS!'}",,,,,,,"Passive scaling increased.
Passive - Whisper
Bonus AD : 4 - 44% (based on level) (+ 0.3% per 1% Critical Strike Chance) (+ 0.25% per 1% bonus Attack Speed) ⇒ 4 - 44% (based on level) (+ 0.35% per 1% Critical Strike Chance) (+ 0.3% per 1% bonus Attack Speed)","Passive scaling increased.
Passive - Whisper
Bonus AD : 4 - 44% (based on level) (+ 0.3% per 1% Critical Strike Chance) (+ 0.25% per 1% bonus Attack Speed) ⇒ 4 - 44% (based on level) (+ 0.35% per 1% Critical Strike Chance) (+ 0.3% per 1% bonus Attack Speed)"
2025-03-18,2025-03-18 18:00:00+00:00,Patch 25.06 Notes,Jinx,https://www.leagueoflegends.com/en-us/news/game-updates/patch-25-06-notes,"{'type': 'html', 'body': 'PATCH 25.06 DETECTED! PLEASE READ FOR MORE DETAILS!'}",,,,,,"[R - Super Mega Death Rocket!]
Damage : 325 / 475 / 625 (+ 165% bonus AD) (+ 25 / 30 / 35% of target's missing health) ⇒ 300 / 450 / 600 (+ 155% bonus AD) (+ 25 / 30 / 35% of target's missing health)",R damage decreased.,"R damage decreased.
R - Super Mega Death Rocket!
Damage : 325 / 475 / 625 (+ 165% bonus AD) (+ 25 / 30 / 35% of target's missing health) ⇒ 300 / 450 / 600 (+ 155% bonus AD) (+ 25 / 30 / 35% of target's missing health)"
2025-03-18,2025-03-18 18:00:00+00:00,Patch 25.06 Notes,Kai'Sa,https://www.leagueoflegends.com/en-us/news/game-updates/patch-25-06-notes,"{'type': 'html', 'body': 'PATCH 25.06 DETECTED! PLEASE READ FOR MORE DETAILS!'}","[Base Stats]
Base Armor : 25 ⇒ 27
Base Health Regeneration : 3.5 ⇒ 4",,,,,"[R - Killer Instinct]
Cooldown : 130 / 100 / 70 ⇒ 120 / 90 / 60 seconds","Base armor increased, base health regen increased. R cooldown decreased.","Base armor increased, base health regen increased. R cooldown decreased.
Base Stats
Base Armor : 25 ⇒ 27
Base Health Regeneration : 3.5 ⇒ 4
R - Killer Instinct
Cooldown : 130 / 100 / 70 ⇒ 120 / 90 / 60 seconds"
2025-03-18,2025-03-18 18:00:00+00:00,Patch 25.06 Notes,Karma,https://www.leagueoflegends.com/en-us/news/game-updates/patch-25-06-notes,"{'type': 'html', 'body': 'PATCH 25.06 DETECTED! PLEASE READ FOR MORE DETAILS!'}",,,"[Q - Inner Flame]
Damage : 70 / 120 / 170 / 220 / 270 (+ 70% AP) ⇒ 60 / 110 / 160 / 210 / 260 (+ 70% AP)",,,,Q base damage decreased.,"Q base damage decreased.
Q - Inner Flame
Damage : 70 / 120 / 170 / 220 / 270 (+ 70% AP) ⇒ 60 / 110 / 160 / 210 / 260 (+ 70% AP)"
2025-03-18,2025-03-18 18:00:00+00:00,Patch 25.06 Notes,Kha'Zix,https://www.leagueoflegends.com/en-us/news/game-updates/patch-25-06-notes,"{'type': 'html', 'body': 'PATCH 25.06 DETECTED! PLEASE READ FOR MORE DETAILS!'}",,,,,"[E - Leap]
Damage : 65 / 100 / 135 / 170 / 205 (+ 20% bonus AD) ⇒ 65 / 100 / 135 / 170 / 205 (+ 40% bonus AD)",,"Passive and E damage increased.
Passive - Unseen Threat
Bonus Damage : 14 - 116 (based on level) (+40% bonus AD) ⇒ 17 - 136 (based on level) (+50% bonus AD)","Passive and E damage increased.
Passive - Unseen Threat
Bonus Damage : 14 - 116 (based on level) (+40% bonus AD) ⇒ 17 - 136 (based on level) (+50% bonus AD)
E - Leap
Damage : 65 / 100 / 135 / 170 / 205 (+ 20% bonus AD) ⇒ 65 / 100 / 135 / 170 / 205 (+ 40% bonus AD)"
2025-03-18,2025-03-18 18:00:00+00:00,Patch 25.06 Notes,Lillia,https://www.leagueoflegends.com/en-us/news/game-updates/patch-25-06-notes,"{'type': 'html', 'body': 'PATCH 25.06 DETECTED! PLEASE READ FOR MORE DETAILS!'}",,,,,"[E - Swirlseed]
Cooldown : 14 ⇒ 12 seconds
Damage : 60 / 85 / 110 / 135 / 160 (+ 50% AP) ⇒ 60 / 85 / 110 / 135 / 160 (+ 60% AP)",,"E cooldown decreased, scaling increased.","E cooldown decreased, scaling increased.
E - Swirlseed
Cooldown : 14 ⇒ 12 seconds
Damage : 60 / 85 / 110 / 135 / 160 (+ 50% AP) ⇒ 60 / 85 / 110 / 135 / 160 (+ 60% AP)"
2025-03-18,2025-03-18 18:00:00+00:00,Patch 25.06 Notes,Lucian,https://www.leagueoflegends.com/en-us/news/game-updates/patch-25-06-notes,"{'type': 'html', 'body': 'PATCH 25.06 DETECTED! PLEASE READ FOR MORE DETAILS!'}",,,,,"[E - Relentless Pursuit]
Cooldown : 19 / 17.75 / 16.5 / 15.25 / 14 ⇒ 16 / 15.5 / 15 / 14.5 / 14 seconds",,E cooldown decreased.,"E cooldown decreased.
E - Relentless Pursuit
Cooldown : 19 / 17.75 / 16.5 / 15.25 / 14 ⇒ 16 / 15.5 / 15 / 14.5 / 14 seconds"
2025-03-18,2025-03-18 18:00:00+00:00,Patch 25.06 Notes,Master Yi,https://www.leagueoflegends.com/en-us/news/game-updates/patch-25-06-notes,"{'type': 'html', 'body': 'PATCH 25.06 DETECTED! PLEASE READ FOR MORE DETAILS!'}","[Base Stats]
Armor Growth : 4.7 ⇒ 4.2",,"[Q - Alpha Strike]
Bonus Critical Strike Damage : 75% ⇒ 100%",,,,Armor growth decreased. Q critical strike damage increased.,"Armor growth decreased. Q critical strike damage increased.
Base Stats
Armor Growth : 4.7 ⇒ 4.2
Q - Alpha Strike
Bonus Critical Strike Damage : 75% ⇒ 100%"
2025-03-18,2025-03-18 18:00:00+00:00,Patch 25.06 Notes,Naafiri,https://www.leagueoflegends.com/en-us/news/game-updates/patch-25-06-notes,"{'type': 'html', 'body': 'PATCH 25.06 DETECTED! PLEASE READ FOR MORE DETAILS!'}","[Base Stats]
Health Growth : 120 ⇒ 105
Armor Growth : 4.7 ⇒ 4.2
Base Attack Damage : 55 ⇒ 57
AD Growth : 2.1 ⇒ 2
Passive - We Are More
Max Packmates : 2 / 3 (levels 1 / 9) ⇒ 2 / 3 / 4 / 5 (levels 1 / 9 / 12 / 15)
Packmate Damage : 12 - 32 (based on level) (+ 5% bonus AD) ⇒ 10 - 20 (based on level) (+ 4% bonus AD)
Packmate Health Growth : 16 ⇒ 13
Packmate Armor/MR Growth : 2 ⇒ 1.8
Packmate Reduced AoE Damage Taken : 76 - 50% (levels 1-14) ⇒ 76 - 55% (levels 1-15)
Packmate Damage to Towers : 25% ⇒ 50%
Who's the Real Monster? : Packmates now deal 165% damage to Monsters
Packmate Taunt Duration : 3 ⇒ 2 seconds",,"[Q - Darkin Daggers]
Damage to Minions : 60% ⇒ 80%","[W - The Call of the Pack]
Lost in the Pack : Naafiri and her packmates gain 1 second of untargetability on cast
Bonus AD : 5/15/25 (+ 8-24% AD) ⇒ + 20% AD (Note: This is now granted on-cast.)
Extra Packmates : 2/3/4 ⇒ 2
Buff Duration : 15 seconds ⇒ 5 seconds
Bonus Movement Speed : 70-100% decaying over 4 seconds, reduced upon taking damage ⇒ 20-30% for 5 seconds (Note: This is now granted on-cast.)
Cooldown : 120/110/100 seconds ⇒ 20/19.5/19/18.5/18 seconds
Mana Cost : 100 ⇒ 60
REMOVED : The Call of the Pack no longer grants Naafiri a shield, a pulse of vision, and will no longer reset the ability's buffs on takedown. Packmates will no longer gain bonus health and cooldown.",,"[R - Hound's Pursuit]
Teaching an Old Dog New Tricks : If Naafiri scores a takedown within 7 seconds, she reveals nearby enemies and can recast this ability once. The second cast grants her a 100/150/200(+1.5 bonus AD) Shield for 3 seconds.
Cooldown : 22 / 20 / 18 / 16 / 14 ⇒ 110 / 95 / 80 seconds
Mana Cost : 70 / 60 / 50 / 40 / 30 ⇒ 100
Range : 700 / 780 / 860 / 940 ⇒ 900 units
Damage : 30 / 70 / 110 / 150 / 190 (+ 80% bonus AD) (+ 10% per Packmate) ⇒ 150 / 250 / 350 (+ 120% bonus AD) (+ 10% per Packmate)
You Can Run : This ability is no longer blockable.
Big Dogs ONLY : This ability can no longer be cast on minions.",Midscope update.,"Midscope update.
Base Stats
Health Growth : 120 ⇒ 105
Armor Growth : 4.7 ⇒ 4.2
Base Attack Damage : 55 ⇒ 57
AD Growth : 2.1 ⇒ 2
Passive - We Are More
Max Packmates : 2 / 3 (levels 1 / 9) ⇒ 2 / 3 / 4 / 5 (levels 1 / 9 / 12 / 15)
Packmate Damage : 12 - 32 (based on level) (+ 5% bonus AD) ⇒ 10 - 20 (based on level) (+ 4% bonus AD)
Packmate Health Growth : 16 ⇒ 13
Packmate Armor/MR Growth : 2 ⇒ 1.8
Packmate Reduced AoE Damage Taken : 76 - 50% (levels 1-14) ⇒ 76 - 55% (levels 1-15)
Packmate Damage to Towers : 25% ⇒ 50%
Who's the Real Monster? : Packmates now deal 165% damage to Monsters
Packmate Taunt Duration : 3 ⇒ 2 seconds
Q - Darkin Daggers
Damage to Minions : 60% ⇒ 80%
W - The Call of the Pack
Lost in the Pack : Naafiri and her packmates gain 1 second of untargetability on cast
Bonus AD : 5/15/25 (+ 8-24% AD) ⇒ + 20% AD (Note: This is now granted on-cast.)
Extra Packmates : 2/3/4 ⇒ 2
Buff Duration : 15 seconds ⇒ 5 seconds
Bonus Movement Speed : 70-100% decaying over 4 seconds, reduced upon taking damage ⇒ 20-30% for 5 seconds (Note: This is now granted on-cast.)
Cooldown : 120/110/100 seconds ⇒ 20/19.5/19/18.5/18 seconds
Mana Cost : 100 ⇒ 60
REMOVED : The Call of the Pack no longer grants Naafiri a shield, a pulse of vision, and will no longer reset the ability's buffs on takedown. Packmates will no longer gain bonus health and cooldown.
R - Hound's Pursuit
Teaching an Old Dog New Tricks : If Naafiri scores a takedown within 7 seconds, she reveals nearby enemies and can recast this ability once. The second cast grants her a 100/150/200(+1.5 bonus AD) Shield for 3 seconds.
Cooldown : 22 / 20 / 18 / 16 / 14 ⇒ 110 / 95 / 80 seconds
Mana Cost : 70 / 60 / 50 / 40 / 30 ⇒ 100
Range : 700 / 780 / 860 / 940 ⇒ 900 units
Damage : 30 / 70 / 110 / 150 / 190 (+ 80% bonus AD) (+ 10% per Packmate) ⇒ 150 / 250 / 350 (+ 120% bonus AD) (+ 10% per Packmate)
You Can Run : This ability is no longer blockable.
Big Dogs ONLY : This ability can no longer be cast on minions."
2025-03-18,2025-03-18 18:00:00+00:00,Patch 25.06 Notes,Poppy,https://www.leagueoflegends.com/en-us/news/game-updates/patch-25-06-notes,"{'type': 'html', 'body': 'PATCH 25.06 DETECTED! PLEASE READ FOR MORE DETAILS!'}",,,"[Q - Hammer Shock]
Capped Monster Health Damage : 50 / 80 / 110 / 140 / 170 ⇒ 75 / 105 / 135 / 165 / 195
Maximum Monster Damage : 80 / 135 / 190 / 245 / 300 (+ 100% bonus AD) ⇒ 105 / 160 / 215 / 270 / 325 (+ 100% bonus AD)",,,,Q damage to monsters increased.,"Q damage to monsters increased.
Q - Hammer Shock
Capped Monster Health Damage : 50 / 80 / 110 / 140 / 170 ⇒ 75 / 105 / 135 / 165 / 195
Maximum Monster Damage : 80 / 135 / 190 / 245 / 300 (+ 100% bonus AD) ⇒ 105 / 160 / 215 / 270 / 325 (+ 100% bonus AD)"
2025-03-18,2025-03-18 18:00:00+00:00,Patch 25.06 Notes,Singed,https://www.leagueoflegends.com/en-us/news/game-updates/patch-25-06-notes,"{'type': 'html', 'body': 'PATCH 25.06 DETECTED! PLEASE READ FOR MORE DETAILS!'}","[Base Stats]
Base Attack Speed : 0.625 ⇒ 0.7 (Note: This is equivalent to gaining 12% AS at level 1.)
Health Growth : 99 ⇒ 96",,"[Q - Poison Trail]
Respect the Dibs : If a minion would die to another minion while affected by Poison Trail, Singed gets the kill credit instead",,"[E - Fling]
Damage : 50 / 60 / 70 / 80 / 90 (+ 6 / 6.5 / 7 / 7.5 / 8% of target's maximum health) (+ 60% AP) ⇒ 50 / 60 / 70 / 80 / 90 (+ 6 / 6.5 / 7 / 7.5 / 8% of target's maximum health) (+ 55% AP)",,Base AS increased. Q now steals kills from allied Minions. E scaling decreased.,"Base AS increased. Q now steals kills from allied Minions. E scaling decreased.
Base Stats
Base Attack Speed : 0.625 ⇒ 0.7 (Note: This is equivalent to gaining 12% AS at level 1.)
Health Growth : 99 ⇒ 96
Q - Poison Trail
Respect the Dibs : If a minion would die to another minion while affected by Poison Trail, Singed gets the kill credit instead
E - Fling
Damage : 50 / 60 / 70 / 80 / 90 (+ 6 / 6.5 / 7 / 7.5 / 8% of target's maximum health) (+ 60% AP) ⇒ 50 / 60 / 70 / 80 / 90 (+ 6 / 6.5 / 7 / 7.5 / 8% of target's maximum health) (+ 55% AP)"
2025-03-18,2025-03-18 18:00:00+00:00,Patch 25.06 Notes,Smolder,https://www.leagueoflegends.com/en-us/news/game-updates/patch-25-06-notes,"{'type': 'html', 'body': 'PATCH 25.06 DETECTED! PLEASE READ FOR MORE DETAILS!'}",,,,"[W - ACHOOO!]
Glob Damage : 30 / 50 / 70 / 90 / 110 (+ 60% bonus AD) ⇒ 60 / 70 / 80 / 90 / 100 (+ 60% bonus AD)
Explosion Damage : 30 / 50 / 70 / 90 / 110 (+ 60% bonus AD) (+ 80% AP) ⇒ 10 / 35 / 60 / 85 / 110 (+ 65% bonus AD) (+ 80% AP)","[E - Flap, Flap, Flap]
Damage per Bolt : 5 / 10 / 15 / 20 / 25 (+ 25% AD) ⇒ 10 / 15 / 20 / 25 / 30 (+ 30% AD)","[R - MMOOOMMMM!]
Cooldown : 120 ⇒ 120 / 110 / 100 seconds",W damage increased. E damage increased. R cooldown decreased.,"W damage increased. E damage increased. R cooldown decreased.
W - ACHOOO!
Glob Damage : 30 / 50 / 70 / 90 / 110 (+ 60% bonus AD) ⇒ 60 / 70 / 80 / 90 / 100 (+ 60% bonus AD)
Explosion Damage : 30 / 50 / 70 / 90 / 110 (+ 60% bonus AD) (+ 80% AP) ⇒ 10 / 35 / 60 / 85 / 110 (+ 65% bonus AD) (+ 80% AP)
E - Flap, Flap, Flap
Damage per Bolt : 5 / 10 / 15 / 20 / 25 (+ 25% AD) ⇒ 10 / 15 / 20 / 25 / 30 (+ 30% AD)
R - MMOOOMMMM!
Cooldown : 120 ⇒ 120 / 110 / 100 seconds"
2025-03-18,2025-03-18 18:00:00+00:00,Patch 25.06 Notes,Twisted Fate,https://www.leagueoflegends.com/en-us/news/game-updates/patch-25-06-notes,"{'type': 'html', 'body': 'PATCH 25.06 DETECTED! PLEASE READ FOR MORE DETAILS!'}","[Base Stats]
Base Armor : 21 ⇒ 24",,,,,,Base Armor increased.,"Base Armor increased.
Base Stats
Base Armor : 21 ⇒ 24"
2025-03-18,2025-03-18 18:00:00+00:00,Patch 25.06 Notes,Xin Zhao,https://www.leagueoflegends.com/en-us/news/game-updates/patch-25-06-notes,"{'type': 'html', 'body': 'PATCH 25.06 DETECTED! PLEASE READ FOR MORE DETAILS!'}",,,"[Q - Three Talon Strike]
Bonus Damage : 16 / 29 / 42 / 55 / 68 (+ 40% bonus AD) ⇒ 20 / 35 / 50 / 65 / 80 (+ 40% bonus AD)",,,,Q damage increased.,"Q damage increased.
Q - Three Talon Strike
Bonus Damage : 16 / 29 / 42 / 55 / 68 (+ 40% bonus AD) ⇒ 20 / 35 / 50 / 65 / 80 (+ 40% bonus AD)"
2025-03-18,2025-03-18 18:00:00+00:00,Patch 25.06 Notes,Yorick,https://www.leagueoflegends.com/en-us/news/game-updates/patch-25-06-notes,"{'type': 'html', 'body': 'PATCH 25.06 DETECTED! PLEASE READ FOR MORE DETAILS!'}",,,,,"[E - Mourning Mist]
Capped Monster Health Damage : 300 ⇒ 70 / 105 / 140 / 175 / 210",,E damage to monsters decreased.,"E damage to monsters decreased.
E - Mourning Mist
Capped Monster Health Damage : 300 ⇒ 70 / 105 / 140 / 175 / 210"
2025-03-04,2025-03-04 19:00:00+00:00,Patch 25.05 Notes,Ambessa,https://www.leagueoflegends.com/en-us/news/game-updates/patch-25-05-notes,"{'type': 'html', 'body': 'A new challenger has entered the Ring⚔️It’s Patch 25.05!'}",,,,,"[E - Lacerate]
Damage : 40/65/90/115/140 (+60% bonus AD) ⇒ 40/60/80/100/120 (+60 bonus AD)",,E damage decreased.,"E damage decreased.
E - Lacerate
Damage : 40/65/90/115/140 (+60% bonus AD) ⇒ 40/60/80/100/120 (+60 bonus AD)"
2025-03-04,2025-03-04 19:00:00+00:00,Patch 25.05 Notes,Aphelios,https://www.leagueoflegends.com/en-us/news/game-updates/patch-25-05-notes,"{'type': 'html', 'body': 'A new challenger has entered the Ring⚔️It’s Patch 25.05!'}","[Base Stats]
Attack Speed Ratio : .640 ⇒ .658",,,,,,Attack Speed ratio increased.,"Attack Speed ratio increased.
Base Stats
Attack Speed Ratio : .640 ⇒ .658"
2025-03-04,2025-03-04 19:00:00+00:00,Patch 25.05 Notes,Ashe,https://www.leagueoflegends.com/en-us/news/game-updates/patch-25-05-notes,"{'type': 'html', 'body': 'A new challenger has entered the Ring⚔️It’s Patch 25.05!'}",,,,,,"[R - Enchanted Crystal Arrow]
Damage : 250/450/650 ⇒ 200/400/600",R damage decreased.,"R damage decreased.
R - Enchanted Crystal Arrow
Damage : 250/450/650 ⇒ 200/400/600"
2025-03-04,2025-03-04 19:00:00+00:00,Patch 25.05 Notes,Aurora,https://www.leagueoflegends.com/en-us/news/game-updates/patch-25-05-notes,"{'type': 'html', 'body': 'A new challenger has entered the Ring⚔️It’s Patch 25.05!'}",,,,,"[E - The Weirding]
Damage : 70/110/150/190/230 (+80% AP) ⇒ 70/110/150/190/230 (+70% AP)","[R - Between Worlds]
Border Collision Slow : 75% ⇒ 50%",E damage decreased.,"E damage decreased.
E - The Weirding
Damage : 70/110/150/190/230 (+80% AP) ⇒ 70/110/150/190/230 (+70% AP)
R - Between Worlds
Border Collision Slow : 75% ⇒ 50%"
2025-03-04,2025-03-04 19:00:00+00:00,Patch 25.05 Notes,Cho'Gath,https://www.leagueoflegends.com/en-us/news/game-updates/patch-25-05-notes,"{'type': 'html', 'body': 'A new challenger has entered the Ring⚔️It’s Patch 25.05!'}",,,"[Q - Rupture]
Damage : 80/145/210/275/340 (+100% AP) ⇒ 80/140/200/260/320 (+100% AP)","[W - Feral Scream]
Damage : 80/135/190/245/300 (+70% AP) ⇒ 80/130/180/230/280 (+70% AP)","[E - Vorpal Spikes]
Damage : 20/40/60/80/100 (+3% (+0.5% per stack) of target's maximum health) ⇒ 20/40/60/80/100 (+2.5/2.75/3/3.25/3.5% (+0.5% per stack) of target's maximum health)",,Q damage decreased. W damage decreased. E damage decreased at lower ranks but increased at higher ranks.,"Q damage decreased. W damage decreased. E damage decreased at lower ranks but increased at higher ranks.
Q - Rupture
Damage : 80/145/210/275/340 (+100% AP) ⇒ 80/140/200/260/320 (+100% AP)
W - Feral Scream
Damage : 80/135/190/245/300 (+70% AP) ⇒ 80/130/180/230/280 (+70% AP)
E - Vorpal Spikes
Damage : 20/40/60/80/100 (+3% (+0.5% per stack) of target's maximum health) ⇒ 20/40/60/80/100 (+2.5/2.75/3/3.25/3.5% (+0.5% per stack) of target's maximum health)"
